,state,year,bacode,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,deaths_nhblack,deaths_nhwhite,deaths_hisp,deaths_otherraceeth,deaths_con,deaths_noncon,deaths_neo,deaths_total,exposed_infdeaths,time,deaths_nonneo,births_con,births_noncon,births_neo,births_nonneo,partial_ban,quarter,exposure_code,births_other
2034,Rhode Island,2021,2,430.0,3039.0,1570.0,5464.0,425.0,0.0,0.0,0.0,0.0,0.0,,10.0,,,,11.0,16.0,19.0,0,2021-07-01,3.0,5464.0,5464.0,5464.0,5464.0,0,2021-Q3,0,425.0
2035,Rhode Island,2022,1,391.0,2767.0,1425.0,4998.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,16.0,14.0,18.0,0,2022-01-01,4.0,4998.0,4998.0,4998.0,4998.0,0,2022-Q1,0,415.0
2036,Rhode Island,2022,2,451.0,2906.0,1540.0,5271.0,374.0,0.0,0.0,0.0,0.0,0.0,,,10.0,,,18.0,16.0,21.0,0,2022-07-01,5.0,5271.0,5271.0,5271.0,5271.0,0,2022-Q3,0,374.0
2037,Rhode Island,2023,1,402.0,2588.0,1440.0,4800.0,370.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.0,11.0,26.0,0,2023-01-01,15.0,4800.0,4800.0,4800.0,4800.0,0,2023-Q1,0,370.0
2038,Rhode Island,2023,2,395.0,2678.0,1568.0,5005.0,364.0,0.0,0.0,0.0,0.0,0.0,,12.0,,,,18.0,14.0,21.0,0,2023-07-01,7.0,5005.0,5005.0,5005.0,5005.0,0,2023-Q3,0,364.0
2066,South Carolina,2012,1,8805.0,15998.0,2169.0,27681.0,709.0,,0.0,2.0,0.0,0.0,108.0,93.0,,,34.0,178.0,141.0,212.0,0,2012-01-01,71.0,27681.0,27681.0,27681.0,27681.0,1,2012-Q1,0,709.0
2067,South Carolina,2012,2,9370.0,16850.0,2427.0,29474.0,827.0,,0.0,2.0,0.0,0.0,119.0,90.0,13.0,,38.0,186.0,130.0,224.0,0,2012-07-01,94.0,29474.0,29474.0,29474.0,29474.0,1,2012-Q3,0,827.0
2068,South Carolina,2013,1,8405.0,15892.0,2122.0,27098.0,679.0,,0.0,2.0,0.0,0.0,90.0,77.0,13.0,,36.0,147.0,119.0,183.0,0,2013-01-01,64.0,27098.0,27098.0,27098.0,27098.0,1,2013-Q1,0,679.0
2069,South Carolina,2013,2,9410.0,17193.0,2289.0,29697.0,805.0,,0.0,2.0,0.0,0.0,100.0,98.0,,,37.0,169.0,144.0,206.0,0,2013-07-01,62.0,29697.0,29697.0,29697.0,29697.0,1,2013-Q3,0,805.0
2070,South Carolina,2014,1,8400.0,16282.0,2173.0,27582.0,727.0,,0.0,2.0,0.0,0.0,87.0,65.0,14.0,,25.0,144.0,116.0,169.0,0,2014-01-01,53.0,27582.0,27582.0,27582.0,27582.0,1,2014-Q1,0,727.0
2071,South Carolina,2014,2,9478.0,17357.0,2473.0,30045.0,737.0,,0.0,2.0,0.0,0.0,96.0,91.0,11.0,,31.0,172.0,130.0,203.0,0,2014-07-01,73.0,30045.0,30045.0,30045.0,30045.0,1,2014-Q3,0,737.0
2072,South Carolina,2015,1,8530.0,16564.0,2408.0,28222.0,720.0,,0.0,2.0,0.0,0.0,103.0,75.0,11.0,,26.0,164.0,130.0,190.0,0,2015-01-01,60.0,28222.0,28222.0,28222.0,28222.0,1,2015-Q1,0,720.0
2073,South Carolina,2015,2,9271.0,17363.0,2534.0,29917.0,749.0,,0.0,2.0,0.0,0.0,108.0,89.0,12.0,,46.0,169.0,135.0,215.0,0,2015-07-01,80.0,29917.0,29917.0,29917.0,29917.0,1,2015-Q3,0,749.0
2074,South Carolina,2016,1,8037.0,16143.0,2461.0,27935.0,1294.0,,0.0,2.0,0.0,0.0,95.0,89.0,15.0,,38.0,162.0,124.0,200.0,0,2016-01-01,76.0,27935.0,27935.0,27935.0,27935.0,1,2016-Q1,0,1294.0
2075,South Carolina,2016,2,8490.0,16786.0,2674.0,29407.0,1457.0,,0.0,2.0,0.0,0.0,94.0,88.0,14.0,,47.0,154.0,129.0,201.0,0,2016-07-01,72.0,29407.0,29407.0,29407.0,29407.0,1,2016-Q3,0,1457.0
2076,South Carolina,2017,1,7995.0,15668.0,2465.0,27381.0,1253.0,,0.0,2.0,0.0,0.0,76.0,92.0,10.0,,31.0,151.0,110.0,182.0,0,2017-01-01,72.0,27381.0,27381.0,27381.0,27381.0,1,2017-Q1,0,1253.0
2077,South Carolina,2017,2,8856.0,16615.0,2756.0,29648.0,1421.0,,0.0,2.0,0.0,0.0,100.0,72.0,16.0,,33.0,156.0,129.0,189.0,0,2017-07-01,60.0,29648.0,29648.0,29648.0,29648.0,1,2017-Q3,0,1421.0
2078,South Carolina,2018,1,8076.0,15451.0,2397.0,27297.0,1373.0,,0.0,2.0,0.0,0.0,116.0,81.0,14.0,,43.0,171.0,140.0,214.0,0,2018-01-01,74.0,27297.0,27297.0,27297.0,27297.0,1,2018-Q1,0,1373.0
2079,South Carolina,2018,2,8605.0,16439.0,2858.0,29372.0,1470.0,,0.0,2.0,0.0,0.0,96.0,80.0,15.0,,39.0,153.0,132.0,192.0,0,2018-07-01,60.0,29372.0,29372.0,29372.0,29372.0,1,2018-Q3,0,1470.0
2080,South Carolina,2019,1,7942.0,15461.0,2741.0,27515.0,1371.0,,0.0,2.0,0.0,0.0,101.0,73.0,13.0,,33.0,156.0,126.0,189.0,0,2019-01-01,63.0,27515.0,27515.0,27515.0,27515.0,1,2019-Q1,0,1371.0
2081,South Carolina,2019,2,8860.0,16199.0,3000.0,29523.0,1464.0,,0.0,2.0,0.0,0.0,114.0,68.0,15.0,,30.0,172.0,130.0,202.0,0,2019-07-01,72.0,29523.0,29523.0,29523.0,29523.0,1,2019-Q3,0,1464.0
2082,South Carolina,2020,1,7904.0,14909.0,2898.0,27152.0,1441.0,,0.0,2.0,0.0,0.0,100.0,67.0,,,31.0,146.0,120.0,177.0,0,2020-01-01,57.0,27152.0,27152.0,27152.0,27152.0,1,2020-Q1,0,1441.0
2083,South Carolina,2020,2,8405.0,15556.0,3095.0,28552.0,1496.0,,0.0,2.0,0.0,0.0,98.0,72.0,13.0,,32.0,155.0,127.0,187.0,0,2020-07-01,60.0,28552.0,28552.0,28552.0,28552.0,1,2020-Q3,0,1496.0
2084,South Carolina,2021,1,7694.0,15227.0,2947.0,27254.0,1386.0,,0.0,2.0,0.0,0.0,114.0,81.0,13.0,,35.0,178.0,135.0,213.0,0,2021-01-01,78.0,27254.0,27254.0,27254.0,27254.0,1,2021-Q1,0,1386.0
2085,South Carolina,2021,2,8315.0,16614.0,3439.0,29931.0,1563.0,,0.0,2.0,0.0,0.0,104.0,73.0,25.0,,42.0,166.0,138.0,208.0,0,2021-07-01,70.0,29931.0,29931.0,29931.0,29931.0,1,2021-Q3,0,1563.0
2086,South Carolina,2022,1,7366.0,15555.0,3272.0,27692.0,1499.0,,0.0,2.0,0.0,0.0,93.0,82.0,10.0,16.0,40.0,161.0,134.0,201.0,0,2022-01-01,67.0,27692.0,27692.0,27692.0,27692.0,1,2022-Q1,0,1499.0
2087,South Carolina,2022,2,7967.0,16768.0,3801.0,30128.0,1592.0,,0.0,2.0,0.0,0.0,98.0,67.0,20.0,,31.0,158.0,120.0,189.0,0,2022-07-01,69.0,30128.0,30128.0,30128.0,30128.0,1,2022-Q3,0,1592.0
2088,South Carolina,2023,1,7243.0,15638.0,3657.0,28016.0,1478.0,,0.0,2.0,0.0,0.0,98.0,81.0,22.0,,26.0,183.0,127.0,209.0,0,2023-01-01,82.0,28016.0,28016.0,28016.0,28016.0,1,2023-Q1,0,1478.0
2089,South Carolina,2023,2,7503.0,16246.0,4300.0,29713.0,1664.0,,0.0,2.0,0.0,0.0,89.0,71.0,33.0,,32.0,168.0,128.0,200.0,0,2023-07-01,72.0,29713.0,29713.0,29713.0,29713.0,1,2023-Q3,0,1664.0
2117,South Dakota,2012,1,161.0,4394.0,282.0,5950.0,1113.0,1.0,1.0,1.0,1.0,,,29.0,,21.0,17.0,44.0,38.0,61.0,0,2012-01-01,23.0,5950.0,5950.0,5950.0,5950.0,0,2012-Q1,0,1113.0
2118,South Dakota,2012,2,147.0,4654.0,265.0,6154.0,1088.0,1.0,1.0,1.0,1.0,,0.0,29.0,,12.0,11.0,33.0,31.0,44.0,0,2012-07-01,13.0,6154.0,6154.0,6154.0,6154.0,0,2012-Q3,0,1088.0
2119,South Dakota,2013,1,149.0,4425.0,231.0,5903.0,1098.0,1.0,1.0,1.0,1.0,,,13.0,,16.0,,26.0,18.0,33.0,0,2013-01-01,15.0,5903.0,5903.0,5903.0,5903.0,0,2013-Q1,0,1098.0
2120,South Dakota,2013,2,167.0,4702.0,290.0,6345.0,1186.0,1.0,1.0,1.0,1.0,,,34.0,,,11.0,36.0,30.0,47.0,0,2013-07-01,17.0,6345.0,6345.0,6345.0,6345.0,0,2013-Q3,0,1186.0
2121,South Dakota,2014,1,146.0,4560.0,297.0,6107.0,1104.0,1.0,1.0,1.0,1.0,,,22.0,,10.0,,27.0,21.0,36.0,0,2014-01-01,15.0,6107.0,6107.0,6107.0,6107.0,0,2014-Q1,0,1104.0
2122,South Dakota,2014,2,194.0,4562.0,306.0,6176.0,1114.0,1.0,1.0,1.0,1.0,,,18.0,,13.0,12.0,24.0,20.0,36.0,0,2014-07-01,16.0,6176.0,6176.0,6176.0,6176.0,0,2014-Q3,0,1114.0
2123,South Dakota,2015,1,148.0,4519.0,273.0,6094.0,1154.0,1.0,1.0,1.0,1.0,,,29.0,0.0,19.0,11.0,40.0,30.0,51.0,0,2015-01-01,21.0,6094.0,6094.0,6094.0,6094.0,0,2015-Q1,0,1154.0
2124,South Dakota,2015,2,180.0,4544.0,286.0,6242.0,1232.0,1.0,1.0,1.0,1.0,,,24.0,,,,31.0,29.0,39.0,0,2015-07-01,10.0,6242.0,6242.0,6242.0,6242.0,0,2015-Q3,0,1232.0
2125,South Dakota,2016,1,182.0,4325.0,294.0,5990.0,1189.0,1.0,1.0,1.0,1.0,,,15.0,0.0,12.0,,22.0,17.0,28.0,0,2016-01-01,11.0,5990.0,5990.0,5990.0,5990.0,0,2016-Q1,0,1189.0
2126,South Dakota,2016,2,181.0,4512.0,340.0,6285.0,1252.0,1.0,1.0,1.0,1.0,,,18.0,,,,24.0,14.0,31.0,0,2016-07-01,17.0,6285.0,6285.0,6285.0,6285.0,0,2016-Q3,0,1252.0
2127,South Dakota,2017,1,199.0,4234.0,293.0,5979.0,1253.0,1.0,1.0,1.0,1.0,,,33.0,,,10.0,33.0,33.0,43.0,0,2017-01-01,10.0,5979.0,5979.0,5979.0,5979.0,0,2017-Q1,0,1253.0
2128,South Dakota,2017,2,199.0,4386.0,331.0,6155.0,1239.0,1.0,1.0,1.0,1.0,,,31.0,,11.0,15.0,36.0,34.0,51.0,0,2017-07-01,17.0,6155.0,6155.0,6155.0,6155.0,0,2017-Q3,0,1239.0
2129,South Dakota,2018,1,218.0,4299.0,349.0,5999.0,1133.0,1.0,1.0,1.0,1.0,,0.0,30.0,,,13.0,28.0,26.0,41.0,0,2018-01-01,15.0,5999.0,5999.0,5999.0,5999.0,0,2018-Q1,0,1133.0
2130,South Dakota,2018,2,198.0,4182.0,312.0,5894.0,1202.0,1.0,1.0,1.0,1.0,,,18.0,,,,23.0,10.0,29.0,0,2018-07-01,19.0,5894.0,5894.0,5894.0,5894.0,0,2018-Q3,0,1202.0
2131,South Dakota,2019,1,206.0,4069.0,306.0,5686.0,1105.0,1.0,1.0,1.0,1.0,,,31.0,,,14.0,31.0,24.0,45.0,0,2019-01-01,21.0,5686.0,5686.0,5686.0,5686.0,0,2019-Q1,0,1105.0
2132,South Dakota,2019,2,210.0,4085.0,336.0,5763.0,1132.0,1.0,1.0,1.0,1.0,,,20.0,,11.0,13.0,22.0,22.0,35.0,0,2019-07-01,13.0,5763.0,5763.0,5763.0,5763.0,0,2019-Q3,0,1132.0
2133,South Dakota,2020,1,192.0,3904.0,332.0,5520.0,1092.0,1.0,1.0,1.0,1.0,,,17.0,,11.0,,32.0,19.0,36.0,0,2020-01-01,17.0,5520.0,5520.0,5520.0,5520.0,0,2020-Q1,0,1092.0
2134,South Dakota,2020,2,198.0,3836.0,328.0,5440.0,1078.0,1.0,1.0,1.0,1.0,,,28.0,,12.0,,37.0,24.0,45.0,0,2020-07-01,21.0,5440.0,5440.0,5440.0,5440.0,0,2020-Q3,0,1078.0
2135,South Dakota,2021,1,175.0,4032.0,332.0,5642.0,1103.0,1.0,1.0,1.0,1.0,,,14.0,,11.0,,23.0,18.0,31.0,0,2021-01-01,13.0,5642.0,5642.0,5642.0,5642.0,0,2021-Q1,0,1103.0
2136,South Dakota,2021,2,210.0,4079.0,363.0,5727.0,1075.0,1.0,1.0,1.0,1.0,,,17.0,,17.0,11.0,27.0,17.0,38.0,0,2021-07-01,21.0,5727.0,5727.0,5727.0,5727.0,0,2021-Q3,0,1075.0
2137,South Dakota,2022,1,176.0,4000.0,346.0,5541.0,1019.0,1.0,1.0,1.0,1.0,,,27.0,,18.0,18.0,31.0,29.0,49.0,0,2022-01-01,20.0,5541.0,5541.0,5541.0,5541.0,0,2022-Q1,0,1019.0
2138,South Dakota,2022,2,186.0,4008.0,380.0,5660.0,1086.0,1.0,1.0,1.0,1.0,,,20.0,,15.0,,34.0,21.0,38.0,0,2022-07-01,17.0,5660.0,5660.0,5660.0,5660.0,0,2022-Q3,0,1086.0
2139,South Dakota,2023,1,184.0,4006.0,392.0,5560.0,978.0,1.0,1.0,1.0,1.0,,,16.0,,13.0,,27.0,24.0,35.0,1,2023-01-01,11.0,5560.0,5560.0,5560.0,5560.0,0,2023-Q1,1,978.0
2140,South Dakota,2023,2,161.0,3997.0,444.0,5641.0,1039.0,1.0,1.0,1.0,1.0,,,18.0,,12.0,,29.0,20.0,36.0,1,2023-07-01,16.0,5641.0,5641.0,5641.0,5641.0,0,2023-Q3,1,1039.0
2168,Tennessee,2012,1,7946.0,26577.0,3365.0,38850.0,962.0,1.0,1.0,1.0,1.0,,83.0,170.0,,,45.0,223.0,166.0,268.0,0,2012-01-01,102.0,38850.0,38850.0,38850.0,38850.0,0,2012-Q1,0,962.0
2169,Tennessee,2012,2,8699.0,28135.0,3624.0,41521.0,1063.0,1.0,1.0,1.0,1.0,,122.0,173.0,19.0,,68.0,249.0,184.0,317.0,0,2012-07-01,133.0,41521.0,41521.0,41521.0,41521.0,0,2012-Q3,0,1063.0
2170,Tennessee,2013,1,8092.0,26453.0,3315.0,38758.0,898.0,1.0,1.0,1.0,1.0,,104.0,149.0,22.0,,60.0,221.0,175.0,281.0,0,2013-01-01,106.0,38758.0,38758.0,38758.0,38758.0,0,2013-Q1,0,898.0
2171,Tennessee,2013,2,8718.0,27924.0,3539.0,41234.0,1053.0,1.0,1.0,1.0,1.0,,90.0,149.0,18.0,,67.0,196.0,159.0,263.0,0,2013-07-01,104.0,41234.0,41234.0,41234.0,41234.0,0,2013-Q3,0,1053.0
2172,Tennessee,2014,1,8146.0,26822.0,3268.0,39222.0,986.0,1.0,1.0,1.0,1.0,,95.0,172.0,11.0,,65.0,219.0,174.0,284.0,0,2014-01-01,110.0,39222.0,39222.0,39222.0,39222.0,0,2014-Q1,0,986.0
2173,Tennessee,2014,2,8843.0,28677.0,3718.0,42380.0,1142.0,1.0,1.0,1.0,1.0,,118.0,138.0,17.0,,67.0,213.0,176.0,280.0,0,2014-07-01,104.0,42380.0,42380.0,42380.0,42380.0,0,2014-Q3,0,1142.0
2174,Tennessee,2015,1,8058.0,27014.0,3400.0,39506.0,1034.0,1.0,1.0,1.0,1.0,,91.0,187.0,12.0,,55.0,241.0,167.0,296.0,0,2015-01-01,129.0,39506.0,39506.0,39506.0,39506.0,0,2015-Q1,0,1034.0
2175,Tennessee,2015,2,8734.0,28406.0,3864.0,42179.0,1175.0,1.0,1.0,1.0,1.0,,93.0,153.0,21.0,,64.0,210.0,167.0,274.0,0,2015-07-01,107.0,42179.0,42179.0,42179.0,42179.0,0,2015-Q3,0,1175.0
2176,Tennessee,2016,1,7701.0,26260.0,3694.0,39309.0,1654.0,1.0,1.0,1.0,1.0,,100.0,188.0,22.0,,60.0,260.0,190.0,320.0,0,2016-01-01,130.0,39309.0,39309.0,39309.0,39309.0,0,2016-Q1,0,1654.0
2177,Tennessee,2016,2,8188.0,27606.0,3937.0,41498.0,1767.0,1.0,1.0,1.0,1.0,,96.0,158.0,16.0,,62.0,215.0,155.0,277.0,0,2016-07-01,122.0,41498.0,41498.0,41498.0,41498.0,0,2016-Q3,0,1767.0
2178,Tennessee,2017,1,7715.0,25716.0,3680.0,38805.0,1694.0,1.0,1.0,1.0,1.0,,103.0,163.0,30.0,,55.0,247.0,185.0,302.0,0,2017-01-01,117.0,38805.0,38805.0,38805.0,38805.0,0,2017-Q1,0,1694.0
2179,Tennessee,2017,2,8335.0,28005.0,4004.0,42211.0,1867.0,1.0,1.0,1.0,1.0,,108.0,162.0,20.0,,81.0,214.0,194.0,295.0,0,2017-07-01,101.0,42211.0,42211.0,42211.0,42211.0,0,2017-Q3,0,1867.0
2180,Tennessee,2018,1,7728.0,25979.0,3737.0,39280.0,1836.0,1.0,1.0,1.0,1.0,,100.0,147.0,24.0,,49.0,229.0,175.0,278.0,0,2018-01-01,103.0,39280.0,39280.0,39280.0,39280.0,0,2018-Q1,0,1836.0
2181,Tennessee,2018,2,8193.0,27277.0,4087.0,41471.0,1914.0,1.0,1.0,1.0,1.0,,103.0,153.0,24.0,,63.0,219.0,187.0,282.0,0,2018-07-01,95.0,41471.0,41471.0,41471.0,41471.0,0,2018-Q3,0,1914.0
2182,Tennessee,2019,1,7626.0,25311.0,3955.0,38715.0,1823.0,1.0,1.0,1.0,1.0,,104.0,124.0,36.0,,54.0,213.0,174.0,267.0,0,2019-01-01,93.0,38715.0,38715.0,38715.0,38715.0,0,2019-Q1,0,1823.0
2183,Tennessee,2019,2,8346.0,26876.0,4482.0,41735.0,2031.0,1.0,1.0,1.0,1.0,,118.0,150.0,25.0,,68.0,228.0,191.0,296.0,0,2019-07-01,105.0,41735.0,41735.0,41735.0,41735.0,0,2019-Q3,0,2031.0
2184,Tennessee,2020,1,7363.0,24706.0,4344.0,38248.0,1835.0,1.0,1.0,1.0,1.0,,88.0,141.0,27.0,,52.0,206.0,157.0,258.0,0,2020-01-01,101.0,38248.0,38248.0,38248.0,38248.0,0,2020-Q1,0,1835.0
2185,Tennessee,2020,2,8050.0,25962.0,4584.0,40441.0,1845.0,1.0,1.0,1.0,1.0,,74.0,131.0,28.0,,48.0,189.0,149.0,237.0,0,2020-07-01,88.0,40441.0,40441.0,40441.0,40441.0,0,2020-Q3,0,1845.0
2186,Tennessee,2021,1,7295.0,25635.0,4274.0,38997.0,1793.0,1.0,1.0,1.0,1.0,,92.0,141.0,35.0,12.0,61.0,219.0,152.0,280.0,0,2021-01-01,128.0,38997.0,38997.0,38997.0,38997.0,0,2021-Q1,0,1793.0
2187,Tennessee,2021,2,7909.0,27705.0,5177.0,42720.0,1929.0,1.0,1.0,1.0,1.0,,68.0,114.0,25.0,16.0,47.0,178.0,110.0,225.0,0,2021-07-01,115.0,42720.0,42720.0,42720.0,42720.0,0,2021-Q3,0,1929.0
2188,Tennessee,2022,1,7034.0,25401.0,5183.0,39443.0,1825.0,1.0,1.0,1.0,1.0,,82.0,155.0,20.0,11.0,60.0,211.0,147.0,271.0,0,2022-01-01,124.0,39443.0,39443.0,39443.0,39443.0,0,2022-Q1,0,1825.0
2189,Tennessee,2022,2,7480.0,27417.0,5865.0,42822.0,2060.0,1.0,1.0,1.0,1.0,,84.0,144.0,28.0,13.0,61.0,209.0,141.0,270.0,0,2022-07-01,129.0,42822.0,42822.0,42822.0,42822.0,0,2022-Q3,0,2060.0
2190,Tennessee,2023,1,7070.0,25869.0,5530.0,40311.0,1842.0,1.0,1.0,1.0,1.0,,98.0,148.0,24.0,15.0,66.0,219.0,160.0,285.0,1,2023-01-01,125.0,40311.0,40311.0,40311.0,40311.0,0,2023-Q1,1,1842.0
2191,Tennessee,2023,2,7307.0,27093.0,6365.0,42710.0,1945.0,1.0,1.0,1.0,1.0,,80.0,126.0,33.0,17.0,43.0,214.0,142.0,257.0,1,2023-07-01,115.0,42710.0,42710.0,42710.0,42710.0,0,2023-Q3,1,1945.0
2219,Texas,2012,1,20979.0,65339.0,85682.0,181353.0,9353.0,1.0,1.0,1.0,1.0,1.0,235.0,361.0,459.0,27.0,280.0,809.0,677.0,1089.0,0,2012-01-01,412.0,181353.0,181353.0,181353.0,181353.0,0,2012-Q1,0,9353.0
2220,Texas,2012,2,23551.0,70234.0,97299.0,201374.0,10290.0,1.0,1.0,1.0,1.0,1.0,264.0,353.0,486.0,22.0,266.0,874.0,738.0,1140.0,0,2012-07-01,402.0,201374.0,201374.0,201374.0,201374.0,0,2012-Q3,0,10290.0
2221,Texas,2013,1,21271.0,65557.0,86880.0,183058.0,9350.0,1.0,1.0,1.0,1.0,1.0,265.0,367.0,462.0,27.0,263.0,867.0,760.0,1130.0,0,2013-01-01,370.0,183058.0,183058.0,183058.0,183058.0,0,2013-Q1,0,9350.0
2222,Texas,2013,2,24554.0,71051.0,98587.0,204282.0,10090.0,1.0,1.0,1.0,1.0,1.0,267.0,309.0,512.0,39.0,261.0,873.0,756.0,1134.0,0,2013-07-01,378.0,204282.0,204282.0,204282.0,204282.0,0,2013-Q3,0,10090.0
2223,Texas,2014,1,22492.0,68276.0,88996.0,190064.0,10300.0,1.0,1.0,1.0,1.0,1.0,266.0,323.0,506.0,35.0,261.0,879.0,740.0,1140.0,0,2014-01-01,400.0,190064.0,190064.0,190064.0,190064.0,0,2014-Q1,0,10300.0
2224,Texas,2014,2,25491.0,72716.0,100466.0,209702.0,11029.0,1.0,1.0,1.0,1.0,1.0,257.0,374.0,521.0,33.0,285.0,912.0,809.0,1197.0,0,2014-07-01,388.0,209702.0,209702.0,209702.0,209702.0,0,2014-Q3,0,11029.0
2225,Texas,2015,1,23643.0,67597.0,90672.0,192593.0,10681.0,1.0,1.0,1.0,1.0,1.0,284.0,354.0,518.0,25.0,283.0,905.0,757.0,1188.0,0,2015-01-01,431.0,192593.0,192593.0,192593.0,192593.0,0,2015-Q1,0,10681.0
2226,Texas,2015,2,26019.0,72956.0,100485.0,211025.0,11565.0,1.0,1.0,1.0,1.0,1.0,258.0,336.0,487.0,32.0,276.0,844.0,744.0,1120.0,0,2015-07-01,376.0,211025.0,211025.0,211025.0,211025.0,0,2015-Q3,0,11565.0
2227,Texas,2016,1,22869.0,65837.0,89768.0,191566.0,13092.0,1.0,1.0,1.0,1.0,1.0,264.0,326.0,487.0,34.0,267.0,855.0,727.0,1122.0,0,2016-01-01,395.0,191566.0,191566.0,191566.0,191566.0,0,2016-Q1,0,13092.0
2228,Texas,2016,2,25693.0,68425.0,98625.0,206481.0,13738.0,1.0,1.0,1.0,1.0,1.0,270.0,348.0,496.0,42.0,262.0,903.0,769.0,1165.0,0,2016-07-01,396.0,206481.0,206481.0,206481.0,206481.0,0,2016-Q3,0,13738.0
2229,Texas,2017,1,22987.0,62021.0,85314.0,182867.0,12545.0,1.0,1.0,1.0,1.0,1.0,261.0,325.0,489.0,37.0,264.0,853.0,723.0,1117.0,0,2017-01-01,394.0,182867.0,182867.0,182867.0,182867.0,0,2017-Q1,0,12545.0
2230,Texas,2017,2,25255.0,65512.0,94902.0,199183.0,13514.0,1.0,1.0,1.0,1.0,1.0,268.0,309.0,500.0,37.0,266.0,854.0,779.0,1120.0,0,2017-07-01,341.0,199183.0,199183.0,199183.0,199183.0,0,2017-Q3,0,13514.0
2231,Texas,2018,1,23337.0,61247.0,84985.0,182268.0,12699.0,1.0,1.0,1.0,1.0,1.0,233.0,291.0,435.0,34.0,211.0,789.0,647.0,1000.0,0,2018-01-01,353.0,182268.0,182268.0,182268.0,182268.0,0,2018-Q1,0,12699.0
2232,Texas,2018,2,24807.0,64302.0,94157.0,196356.0,13090.0,1.0,1.0,1.0,1.0,1.0,288.0,297.0,455.0,37.0,235.0,848.0,735.0,1083.0,0,2018-07-01,348.0,196356.0,196356.0,196356.0,196356.0,0,2018-Q3,0,13090.0
2233,Texas,2019,1,22362.0,60753.0,84379.0,179973.0,12479.0,1.0,1.0,1.0,1.0,1.0,256.0,272.0,437.0,28.0,210.0,787.0,649.0,997.0,0,2019-01-01,348.0,179973.0,179973.0,179973.0,179973.0,0,2019-Q1,0,12479.0
2234,Texas,2019,2,24964.0,63925.0,95310.0,197626.0,13427.0,1.0,1.0,1.0,1.0,1.0,254.0,309.0,471.0,44.0,260.0,818.0,727.0,1078.0,0,2019-07-01,351.0,197626.0,197626.0,197626.0,197626.0,0,2019-Q3,0,13427.0
2235,Texas,2020,1,22333.0,59592.0,83981.0,178420.0,12514.0,1.0,1.0,1.0,1.0,1.0,245.0,293.0,410.0,36.0,223.0,765.0,652.0,988.0,0,2020-01-01,336.0,178420.0,178420.0,178420.0,178420.0,0,2020-Q1,0,12514.0
2236,Texas,2020,2,24310.0,60737.0,91959.0,189770.0,12764.0,1.0,1.0,1.0,1.0,1.0,240.0,276.0,429.0,30.0,243.0,737.0,648.0,980.0,0,2020-07-01,332.0,189770.0,189770.0,189770.0,189770.0,0,2020-Q3,0,12764.0
2237,Texas,2021,1,21809.0,59352.0,81199.0,174672.0,12312.0,1.0,1.0,1.0,1.0,1.0,228.0,289.0,450.0,38.0,209.0,802.0,660.0,1011.0,0,2021-01-01,351.0,174672.0,174672.0,174672.0,174672.0,0,2021-Q1,0,12312.0
2238,Texas,2021,2,24562.0,64100.0,96187.0,198922.0,14073.0,1.0,1.0,1.0,1.0,1.0,227.0,277.0,429.0,37.0,236.0,738.0,635.0,974.0,0,2021-07-01,339.0,198922.0,198922.0,198922.0,198922.0,0,2021-Q3,0,14073.0
2239,Texas,2022,1,22589.0,59341.0,88908.0,184913.0,14075.0,1.0,1.0,1.0,1.0,1.0,270.0,304.0,446.0,42.0,253.0,814.0,675.0,1067.0,1,2022-01-01,392.0,184913.0,184913.0,184913.0,184913.0,0,2022-Q1,1,14075.0
2240,Texas,2022,2,25215.0,62527.0,101981.0,204828.0,15105.0,1.0,1.0,1.0,1.0,1.0,257.0,341.0,517.0,56.0,296.0,880.0,757.0,1176.0,1,2022-07-01,419.0,204828.0,204828.0,204828.0,204828.0,0,2022-Q3,1,15105.0
2241,Texas,2023,1,23070.0,58132.0,90247.0,185634.0,14185.0,1.0,1.0,1.0,1.0,1.0,269.0,312.0,494.0,45.0,276.0,847.0,746.0,1123.0,1,2023-01-01,377.0,185634.0,185634.0,185634.0,185634.0,0,2023-Q1,1,14185.0
2242,Texas,2023,2,24070.0,61057.0,101720.0,202311.0,15464.0,1.0,1.0,1.0,1.0,1.0,244.0,300.0,535.0,47.0,257.0,879.0,770.0,1136.0,1,2023-07-01,366.0,202311.0,202311.0,202311.0,202311.0,0,2023-Q3,1,15464.0
2270,Utah,2012,1,250.0,19574.0,3670.0,25070.0,1576.0,,0.0,2.0,0.0,0.0,,88.0,31.0,,39.0,87.0,89.0,126.0,0,2012-01-01,37.0,25070.0,25070.0,25070.0,25070.0,1,2012-Q1,0,1576.0
2271,Utah,2012,2,252.0,20410.0,3975.0,26395.0,1758.0,,0.0,2.0,0.0,0.0,,99.0,17.0,,39.0,85.0,89.0,124.0,0,2012-07-01,35.0,26395.0,26395.0,26395.0,26395.0,1,2012-Q3,0,1758.0
